date,location,PM10,PM2.5,Ozon,CO,NO2,NO,Air temperature 2 m above ground daily mean,Air temperature 2 m above ground daily maximum,Air temperature 2 m above ground daily minimum,Air temperature at 5 cm above grass daily mean,Air temperature at 5 cm above grass daily maximum,Air temperature at 5 cm above grass daily minimum,Relative air humidity 2 m above ground daily mean,Vapour pressure 2 m above ground daily mean,Atmospheric pressure at barometric altitude (QFE) daily mean,Pressure reduced to sea level (QFF) daily mean,Geopotential height of the 850 hPA level daily mean,Geopotential height of the 700 hPA level daily mean,Pressure reduced to sea level according to standard atmosphere (QNH) daily mean,Wind speed scalar daily mean in m/s,Gust peak (one second) daily maximum in m/s,Wind speed scalar daily mean in km/h,Gust peak (one second) daily maximum in km/h,Gust peak (three seconds) daily maximum in m/s,Gust peak (three seconds) daily maximum in km/h,Foehn index daily value,Precipitation daily total 6 UTC - 6 UTC following day,Precipitation daily total 0 UTC - 0 UTC,Snow depth (automatic measurement) morning measurement at 6 UTC,Global radiation daily mean,Longwave incoming radiation daily mean,Sunshine duration daily total,Sunshine duration in relation to absolute daily total,Reference evaporation from FAO daily total,Cooling Degree Day (CDD),Wind direction daily mean,Heating degrees (HGT12/20),Heating degrees (ATD12/12),"Hydrologic registration (hydrologic balance, R-ETS) daily total"
2021-01-28,Zürich,5.82,7.15,,31.87,11.24,,5.3,9.3,0.5,4.5,8.1,0.5,91.8,8.3,945.3,1011.6,,,1010.3,5.4,28.6,19.4,103.0,27.1,97.6,0.0,24.3,20.5,,12,337,0,0,0.5,0.0,227,14.7,6.7,20.5
2021-01-29,Zürich,3.6,4.9,,38.45,6.16,,7.0,9.0,3.8,6.2,8.8,3.5,84.3,8.5,940.7,1006.2,,,1005.5,6.9,18.7,24.8,67.3,17.7,63.7,0.0,15.6,21.5,,29,331,28,6,0.8,0.0,236,13.0,5.0,21.5
2021-01-30,Zürich,5.08,6.97,,37.01,6.27,,5.2,6.2,4.3,4.9,7.1,3.7,87.4,7.7,936.6,1002.3,,,1001.2,3.2,15.3,11.5,55.1,15.3,55.1,0.0,8.7,8.4,,19,324,0,0,0.6,0.0,222,14.8,6.8,8.4
2021-01-31,Zürich,7.77,9.25,,31.68,4.67,,4.8,6.3,3.6,4.9,7.3,3.7,97.3,8.4,934.0,999.5,,,998.4,0.9,5.3,3.2,19.1,5.0,18.0,0.0,5.7,2.2,,25,331,3,1,0.4,0.0,203,15.2,7.2,2.2
2021-02-01,Zürich,5.87,7.53,,33.53,8.99,,5.3,7.0,3.7,5.0,6.4,3.4,93.7,8.4,932.9,998.3,,,997.3,2.6,11.1,9.4,40.0,10.8,38.9,0.0,10.1,14.0,,18,334,0,0,0.5,0.0,216,14.7,6.7,14.0
2021-02-02,Zürich,4.63,6.39,,33.91,9.29,,8.0,10.4,5.7,7.6,9.8,5.7,85.7,9.2,942.6,1008.0,,,1007.5,4.7,18.8,16.9,67.7,18.1,65.2,0.0,4.5,2.8,,28,335,0,0,0.8,0.0,231,12.0,4.0,2.8
2021-02-03,Zürich,4.64,6.74,,32.78,10.79,,8.0,10.3,5.7,7.3,9.3,5.6,86.6,9.3,942.7,1008.0,,,1007.5,4.3,16.2,15.5,58.3,15.8,56.9,0.0,11.2,13.1,,13,331,0,0,0.8,0.0,225,12.0,4.0,13.1
2021-02-04,Zürich,6.31,11.47,,36.25,35.16,,6.3,9.1,3.5,5.6,10.7,1.9,84.5,8.0,949.5,1015.7,,,1014.7,1.1,14.9,4.0,53.6,14.5,52.2,0.0,0.2,0.2,,50,298,56,11,0.6,0.0,270,13.7,5.7,0.1
2021-02-05,Zürich,11.16,17.97,,29.28,44.63,,7.0,11.5,3.0,6.5,13.6,1.8,81.9,8.1,947.2,1013.1,,,1012.3,1.1,5.5,4.0,19.8,5.3,19.1,0.0,0.0,0.0,,84,294,322,61,0.6,0.0,90,13.0,5.0,-0.2
2021-02-06,Zürich,17.55,25.2,,22.06,46.05,,5.7,6.9,4.2,5.0,7.7,2.8,90.0,8.2,939.7,1005.5,,,1004.4,1.2,6.7,4.3,24.1,6.4,23.0,0.0,0.0,0.0,,25,304,0,0,0.5,0.0,34,14.3,6.3,0.0
2021-02-07,Zürich,11.98,17.33,,24.31,16.19,,3.9,7.0,1.9,3.3,7.2,0.8,89.4,7.3,933.0,998.7,,,997.3,2.2,9.8,7.9,35.3,9.2,33.1,0.0,1.3,1.3,,19,309,0,0,0.6,0.0,258,16.1,8.1,1.3
2021-02-08,Zürich,4.85,7.76,,35.96,15.41,,1.6,5.8,-0.8,1.6,10.6,-1.6,80.9,5.5,931.6,997.8,,,995.9,1.5,7.7,5.4,27.7,7.5,27.0,0.0,3.0,0.2,,54,293,93,17,0.7,0.0,240,18.4,10.4,0.1
2021-02-09,Zürich,8.78,12.7,,35.36,36.11,,-0.5,0.2,-0.9,-0.3,1.9,-1.8,87.0,5.1,935.5,1002.5,,,1000.0,1.3,4.7,4.7,16.9,4.6,16.6,0.0,1.9,3.9,,32,300,0,0,0.4,0.0,9,20.5,12.5,3.9
2021-02-10,Zürich,19.76,24.06,,29.87,48.94,,-1.6,1.3,-6.8,-1.4,2.5,-6.8,92.1,5.1,938.8,1006.3,,,1003.5,1.5,7.2,5.4,25.9,7.1,25.6,0.0,6.9,7.2,,22,303,0,0,0.3,0.0,349,21.6,13.6,7.2
2021-02-11,Zürich,17.65,21.73,,40.16,17.28,,-7.6,-6.5,-8.9,-7.8,-3.9,-12.8,80.5,2.8,956.2,1026.6,,,1021.8,2.8,10.0,10.1,36.0,9.6,34.6,0.0,0.0,0.5,,74,245,17,3,0.4,0.0,45,27.6,19.6,0.4
2021-02-12,Zürich,15.72,23.71,,40.78,20.06,,-7.4,-4.9,-9.2,-7.1,-1.7,-9.0,73.8,2.6,957.5,1028.0,,,1023.2,2.7,9.5,9.7,34.2,9.4,33.8,0.0,0.0,0.0,,72,252,184,34,0.5,0.0,47,27.4,19.4,-0.2
2021-02-13,Zürich,10.84,18.86,,40.37,8.84,,-7.5,-3.8,-9.6,-7.6,0.2,-12.2,64.0,2.2,963.4,1034.3,,,1029.4,3.1,10.4,11.2,37.4,10.1,36.4,0.0,0.0,0.0,,99,223,302,55,0.7,0.0,52,27.5,19.5,-0.4
2021-02-14,Zürich,14.42,23.09,,39.15,12.22,,-6.3,-1.7,-11.7,-6.9,3.0,-14.6,69.8,2.7,968.0,1039.0,,,1034.3,1.6,8.1,5.8,29.2,8.0,28.8,0.0,0.0,0.0,,134,208,518,93,0.5,0.0,49,26.3,18.3,-0.5
2021-02-15,Zürich,16.41,24.27,,40.96,26.79,,-0.3,4.6,-6.5,-0.8,5.6,-8.9,70.4,4.2,965.2,1034.3,,,1031.4,2.0,8.2,7.2,29.5,7.8,28.1,0.0,0.9,0.8,,62,287,52,9,0.7,0.0,196,20.3,12.3,0.7
2021-02-16,Zürich,10.03,15.2,,37.88,19.1,,5.8,9.7,1.8,5.0,12.4,0.9,73.3,6.8,956.7,1023.6,,,1022.3,1.7,9.6,6.1,34.6,9.0,32.4,0.0,1.0,0.2,,91,306,174,31,0.9,0.0,222,14.2,6.2,0.0
2021-02-17,Zürich,7.27,11.55,,37.28,21.81,,6.7,11.1,2.1,6.2,16.0,0.4,77.0,7.5,956.3,1022.9,,,1021.9,2.0,11.7,7.2,42.1,11.0,39.6,0.0,0.0,0.9,,103,292,338,59,1.0,0.0,225,13.3,5.3,0.6
2021-02-18,Zürich,12.51,21.79,,32.53,60.68,,5.3,10.0,0.2,4.5,13.7,-1.8,73.3,6.4,952.1,1018.8,,,1017.5,1.3,13.9,4.7,50.0,12.8,46.1,0.0,0.0,0.0,,97,274,312,54,0.9,0.0,240,14.7,6.7,-0.4
2021-02-19,Zürich,10.66,20.06,,34.47,28.98,,8.2,13.5,5.2,7.8,18.0,3.3,69.4,7.4,954.0,1020.1,,,1019.5,0.7,4.7,2.5,16.9,4.6,16.6,0.0,0.0,0.0,,104,303,278,48,0.9,0.0,225,11.8,3.8,-0.4
2021-02-20,Zürich,13.61,22.33,,32.87,36.0,,7.7,14.8,2.5,7.1,19.8,0.2,69.4,7.1,953.6,1019.8,,,1019.1,0.8,4.5,2.9,16.2,4.3,15.5,0.0,0.0,0.0,,144,270,578,99,1.0,0.0,0,12.3,4.3,-0.7
2021-02-21,Zürich,18.53,25.45,,31.78,31.71,,7.7,15.1,2.1,7.0,20.0,-0.6,67.5,6.9,952.7,1018.8,,,1018.1,0.8,5.4,2.9,19.4,5.3,19.1,0.0,0.0,0.0,,151,264,595,100,1.1,0.0,34,12.3,4.3,-0.8
2021-02-22,Zürich,19.02,32.95,,35.04,73.94,,8.7,15.7,3.3,7.6,19.3,0.3,62.6,6.9,957.8,1024.1,,,1023.6,0.9,4.8,3.2,17.3,4.7,16.9,0.0,0.0,0.0,,120,274,447,76,1.2,0.0,315,11.3,3.3,-0.7
2021-02-23,Zürich,20.34,46.48,,33.59,60.03,,9.5,15.8,4.2,8.6,20.2,1.4,58.4,6.7,968.4,1035.2,,,1034.7,0.8,3.5,2.9,12.6,3.4,12.2,0.0,0.0,0.0,,130,286,496,83,1.2,0.0,225,10.5,2.5,-0.9
2021-02-24,Zürich,26.55,73.35,,31.93,66.79,,9.9,16.7,5.4,9.4,21.6,2.9,62.8,7.5,967.9,1034.6,,,1034.2,0.6,3.4,2.2,12.2,3.2,11.5,0.0,0.0,0.0,,135,288,514,85,1.1,0.0,360,10.1,2.1,-0.9
2021-02-25,Zürich,29.9,77.64,,32.02,62.76,,10.4,17.6,5.2,9.6,23.2,2.2,59.5,7.3,964.6,1030.9,,,1030.6,0.8,3.7,2.9,13.3,3.6,13.0,0.0,0.0,0.0,,155,277,594,97,1.3,0.0,225,9.6,1.6,-1.1
2021-02-26,Zürich,22.21,58.09,,33.47,38.44,,9.7,15.0,5.0,9.1,20.0,1.4,58.4,6.9,964.1,1030.5,,,1030.2,1.5,11.2,5.4,40.3,10.3,37.1,0.0,0.0,0.0,,117,300,334,54,1.5,0.0,333,10.3,2.3,-0.8
2021-02-27,Zürich,10.41,15.14,,33.93,7.16,,4.8,8.1,1.8,5.3,15.0,0.1,71.2,6.1,965.9,1033.7,,,1032.1,4.7,15.0,16.9,54.0,14.0,50.4,0.0,0.0,0.0,,111,297,199,32,1.5,0.0,49,15.2,7.2,-0.4
2021-02-28,Zürich,13.88,17.82,,29.94,11.08,,2.9,7.7,0.2,3.1,13.6,-1.8,74.6,5.6,964.6,1032.8,,,1030.7,2.4,9.1,8.6,32.8,8.7,31.3,0.0,0.0,0.0,,128,262,353,57,1.2,0.0,49,17.1,9.1,-0.6
2021-03-01,Zürich,18.41,26.97,,31.42,45.48,,4.2,10.9,-1.0,4.3,17.3,-3.2,73.1,5.9,963.6,1031.4,,,1029.7,0.9,5.6,3.2,20.2,5.5,19.8,0.0,0.0,0.0,,166,252,603,98,1.2,0.0,50,15.8,7.8,-0.9
2021-03-02,Zürich,23.55,36.0,,32.92,51.92,,6.7,14.2,0.2,6.5,21.2,-2.5,62.1,5.7,964.9,1032.2,,,1031.0,0.7,3.4,2.5,12.2,3.3,11.9,0.0,0.0,0.0,,171,259,607,98,1.3,0.0,243,13.3,5.3,-1.3
2021-03-03,Zürich,14.82,26.56,,32.8,38.64,,6.5,10.1,3.9,5.3,11.7,1.1,55.5,5.3,963.6,1030.8,,,1029.6,0.4,2.0,1.4,7.2,2.0,7.2,0.0,0.0,0.0,,67,289,0,0,0.9,0.0,225,13.5,5.5,-0.3
2021-03-04,Zürich,15.74,28.14,,35.82,23.63,,7.8,12.6,4.5,8.0,18.7,2.9,64.8,6.6,955.4,1021.7,,,1021.0,1.6,9.7,5.8,34.9,9.3,33.5,0.0,2.6,2.6,,97,322,137,22,1.4,0.0,239,12.2,4.2,2.1
2021-03-05,Zürich,9.38,15.34,,32.75,27.35,,4.1,6.3,1.0,3.8,5.6,0.1,85.6,7.1,956.0,1023.3,,,1021.7,2.4,12.9,8.6,46.4,12.5,45.0,0.0,0.4,0.4,,26,314,0,0,0.6,0.0,45,15.9,7.9,0.3
2021-03-06,Zürich,13.11,16.39,,32.12,11.31,,1.8,5.6,-0.8,2.7,13.8,-2.7,73.0,5.0,960.3,1028.6,,,1026.2,3.0,11.5,10.8,41.4,11.3,40.7,0.0,0.0,0.0,,179,252,536,85,1.4,0.0,51,18.2,10.2,-1.0
2021-03-07,Zürich,17.49,22.83,,29.22,13.71,,3.5,8.1,-0.8,3.6,14.5,-2.8,80.0,6.3,955.9,1023.3,,,1021.5,0.9,4.4,3.2,15.8,4.3,15.5,0.0,0.5,0.5,,94,293,116,18,0.9,0.0,180,16.5,8.5,0.2
2021-03-08,Zürich,19.89,29.21,,37.45,25.71,,4.7,9.0,1.2,5.4,16.4,-1.9,65.1,5.4,952.3,1019.2,,,1017.7,2.2,8.9,7.9,32.0,8.5,30.6,0.0,0.0,0.0,,163,266,472,74,1.6,0.0,45,15.3,7.3,-1.2
2021-03-09,Zürich,19.06,28.09,,41.96,29.99,,3.3,7.6,-1.8,3.8,13.0,-4.1,57.9,4.4,951.6,1018.8,,,1017.0,1.4,6.4,5.0,23.0,6.3,22.7,0.0,0.4,0.0,,136,273,365,57,1.3,0.0,360,16.7,8.7,-1.2
2021-03-10,Zürich,19.25,25.58,,39.38,17.92,,5.4,10.0,1.0,6.1,17.1,-0.8,64.1,5.5,953.4,1020.2,,,1018.9,1.2,7.9,4.3,28.4,7.6,27.4,0.0,0.0,0.4,,170,280,556,86,1.5,0.0,198,14.6,6.6,-1.1
2021-03-11,Zürich,7.33,12.39,,37.05,9.38,,10.1,14.7,5.6,9.9,19.8,5.2,59.2,7.3,946.7,1011.8,,,1011.8,6.9,21.7,24.8,78.1,21.0,75.6,0.0,5.1,5.1,,87,336,116,18,2.8,0.0,240,9.9,1.9,4.5
2021-03-12,Zürich,4.22,7.02,,41.41,5.46,,7.6,11.4,4.6,7.9,17.2,2.9,52.6,5.4,949.4,1015.3,,,1014.7,7.0,20.3,25.2,73.1,19.7,70.9,0.0,0.1,0.1,,167,275,486,74,3.0,0.0,240,12.4,4.4,-1.7
2021-03-13,Zürich,3.88,6.45,,42.51,3.75,,7.4,12.5,3.5,7.3,16.9,2.8,58.9,5.8,944.5,1010.2,,,1009.5,8.6,29.8,31.0,107.3,27.5,99.0,0.0,6.4,3.6,,117,299,273,41,3.1,0.0,241,12.6,4.6,2.5
2021-03-14,Zürich,3.67,4.8,,38.52,3.8,,2.1,4.4,0.3,2.1,8.3,0.0,86.5,6.1,949.0,1016.3,,,1014.2,4.7,17.5,16.9,63.0,16.7,60.1,0.0,4.9,6.9,,72,306,56,8,0.9,0.0,245,17.9,9.9,6.7
2021-03-15,Zürich,4.02,5.18,,38.06,8.73,,2.3,4.1,1.0,1.8,4.4,-0.9,91.8,6.6,950.4,1017.7,,,1015.7,3.3,12.9,11.9,46.4,12.3,44.3,0.0,6.1,6.9,,25,311,0,0,0.6,0.0,238,17.7,9.7,6.8
2021-03-16,Zürich,6.26,9.38,,39.1,14.9,,2.5,5.2,1.1,2.8,9.9,-0.8,80.6,5.9,957.4,1025.2,,,1023.1,2.8,11.7,10.1,42.1,11.6,41.8,0.0,2.8,0.5,,82,301,36,5,1.1,0.0,249,17.5,9.5,0.3
2021-03-17,Zürich,6.57,8.58,,38.57,24.01,,1.2,4.1,0.0,1.6,7.4,-0.7,92.6,6.2,955.6,1023.6,,,1021.2,1.2,7.2,4.3,25.9,7.1,25.6,0.0,8.5,10.8,,75,308,59,9,0.8,0.0,256,18.8,10.8,10.7
2021-03-18,Zürich,8.68,13.75,,41.19,23.18,,0.6,3.1,-1.1,0.5,8.4,-3.4,74.0,4.7,954.7,1022.9,,,1020.3,1.3,5.8,4.7,20.9,5.5,19.8,0.0,0.0,0.0,,95,268,76,11,1.0,0.0,32,19.4,11.4,-0.4
2021-03-19,Zürich,10.28,13.99,,40.72,15.72,,0.8,6.1,-3.0,1.8,14.9,-4.8,73.6,4.7,951.7,1019.5,,,1017.0,1.8,10.0,6.5,36.0,9.3,33.5,0.0,1.1,1.1,,167,262,444,65,1.4,0.0,42,19.2,11.2,-0.1
2021-03-20,Zürich,9.68,13.14,,40.75,9.17,,-0.2,3.5,-3.5,0.3,12.4,-6.9,62.5,3.7,957.9,1026.4,,,1023.6,1.6,7.8,5.8,28.1,7.3,26.3,0.0,0.0,0.0,,147,261,245,36,1.3,0.0,55,20.2,12.2,-1.1
2021-03-21,Zürich,8.62,11.41,,40.89,5.28,,1.3,3.5,-0.9,1.7,5.2,-2.1,56.3,3.8,955.4,1023.4,,,1021.0,1.1,5.1,4.0,18.4,4.9,17.6,0.0,0.1,0.0,,59,299,0,0,1.0,0.0,201,18.7,10.7,-0.4
2021-03-22,Zürich,11.03,18.5,,40.92,20.45,,2.7,4.8,0.5,3.0,8.9,-1.0,68.4,5.0,956.0,1023.7,,,1021.6,1.5,6.4,5.4,23.0,6.0,21.6,0.0,0.0,0.1,,81,297,5,1,1.1,0.0,42,17.3,9.3,-0.2
2021-03-23,Zürich,9.35,15.04,,40.69,18.1,,4.4,9.8,-1.0,5.0,17.6,-3.3,61.4,4.9,958.7,1026.1,,,1024.5,1.6,8.0,5.8,28.8,7.5,27.0,0.0,0.0,0.0,,205,258,509,74,1.9,0.0,54,15.6,7.6,-2.1
2021-03-24,Zürich,10.67,17.77,,41.25,26.4,,6.9,15.0,-0.2,7.7,22.3,-2.4,59.3,5.5,958.3,1025.0,,,1024.0,0.8,4.2,2.9,15.1,4.1,14.8,0.0,0.0,0.0,,230,259,694,100,2.1,0.0,225,13.1,5.1,-2.9
2021-03-25,Zürich,9.41,15.82,,43.77,22.56,,9.4,16.1,2.5,9.8,23.2,-0.2,53.4,6.0,956.5,1022.5,,,1022.2,1.1,6.9,4.0,24.8,6.7,24.1,0.0,0.0,0.0,,211,281,644,93,2.3,0.0,270,10.6,2.6,-3.2
2021-03-26,Zürich,11.87,19.08,,45.9,14.91,,10.5,16.3,3.8,10.7,23.8,0.6,56.8,6.9,954.8,1020.5,,,1020.4,1.3,8.1,4.7,29.2,7.8,28.1,0.0,13.2,0.0,,199,294,522,75,2.3,0.0,216,9.5,1.5,-2.5
2021-03-27,Zürich,5.87,8.84,,45.26,8.68,,7.6,11.1,4.7,7.9,17.2,1.0,63.1,6.5,960.5,1027.2,,,1026.3,3.4,17.4,12.2,62.6,17.0,61.2,0.0,0.1,13.3,,132,308,221,31,2.1,0.0,264,12.4,4.4,12.1
2021-03-28,Zürich,6.88,9.77,,38.53,6.24,,8.2,15.2,1.6,8.9,22.4,-0.8,58.5,6.1,965.0,1031.9,,,1031.1,1.0,5.7,3.6,20.5,5.4,19.4,0.0,0.0,0.0,,236,265,695,99,2.3,0.0,211,11.8,3.8,-3.2
2021-03-29,Zürich,7.85,13.97,,44.35,19.3,,11.6,19.5,4.4,12.0,27.1,1.4,45.1,5.7,966.7,1032.8,,,1032.9,0.8,3.8,2.9,13.7,3.7,13.3,0.0,0.0,0.0,,238,280,702,99,2.6,0.0,225,8.4,0.4,-4.3
2021-03-30,Zürich,10.49,21.18,,44.98,28.49,,13.1,20.8,6.2,13.3,27.3,2.6,48.0,6.8,964.6,1030.2,,,1030.7,0.9,6.1,3.2,22.0,6.0,21.6,0.0,0.0,0.0,,239,288,706,99,2.8,0.0,45,0.0,0.0,-4.1
2021-03-31,Zürich,11.26,22.53,,43.57,18.61,,14.7,22.8,7.5,15.0,29.5,4.7,49.6,7.8,959.0,1023.9,,,1024.8,0.8,5.1,2.9,18.4,5.0,18.0,0.0,0.0,0.0,,242,298,703,98,2.9,0.0,219,0.0,0.0,-4.1
2021-04-01,Zürich,10.8,21.92,,47.84,14.31,,15.7,22.8,9.1,16.0,29.8,5.5,45.1,7.7,954.6,1018.9,,,1020.2,1.1,5.5,4.0,19.8,5.4,19.4,0.0,0.0,0.0,,239,310,695,97,3.1,0.0,202,0.0,0.0,-4.4
2021-04-02,Zürich,18.48,31.16,,45.99,6.36,,13.2,20.1,6.3,13.9,27.9,4.8,56.2,8.4,952.3,1017.1,,,1017.7,2.2,9.7,7.9,34.9,9.5,34.2,0.0,0.0,0.0,,223,304,547,76,3.2,0.0,25,0.0,0.0,-3.0
2021-04-03,Zürich,9.71,14.7,,40.7,5.78,,5.4,9.1,1.9,6.0,18.0,-1.9,57.9,5.1,955.5,1022.4,,,1021.1,3.3,10.8,11.9,38.9,10.5,37.8,0.0,0.0,0.0,,179,271,328,45,2.3,0.0,48,14.6,6.6,-1.9
2021-04-04,Zürich,7.69,11.92,,43.07,4.7,,6.8,12.7,0.9,7.4,20.7,-2.8,47.8,4.4,954.3,1020.8,,,1019.8,1.8,8.9,6.5,32.0,8.6,31.0,0.0,0.0,0.0,,259,253,724,100,2.7,0.0,51,13.2,5.2,-4.5
2021-04-05,Zürich,7.5,13.3,,41.62,4.45,,7.0,15.2,-1.8,6.7,20.3,-2.2,56.8,5.4,947.0,1012.9,,,1012.1,4.1,17.7,14.8,63.7,15.8,56.9,0.0,1.5,1.2,,154,293,250,34,2.9,0.0,260,13.0,5.0,-0.5
2021-04-06,Zürich,5.93,11.03,,41.49,10.5,,-0.1,3.3,-2.7,0.2,12.4,-7.0,71.4,4.3,948.6,1016.5,,,1013.8,2.4,9.3,8.6,33.5,9.2,33.1,0.0,1.8,0.4,,126,268,239,33,1.3,0.0,223,20.1,12.1,-0.7
2021-04-07,Zürich,5.76,9.21,,42.89,9.35,,0.6,3.2,-2.6,1.6,10.6,-3.4,63.6,3.9,954.7,1022.8,,,1020.2,4.3,13.1,15.5,47.2,12.7,45.7,0.0,0.1,1.8,,128,290,129,17,1.6,0.0,247,19.4,11.4,0.8
2021-04-08,Zürich,6.28,9.91,,46.3,8.13,,4.7,9.9,0.2,6.1,18.1,-2.8,47.0,4.0,958.0,1025.3,,,1023.7,2.2,7.9,7.9,28.4,7.8,28.1,40.0,0.0,0.0,,266,243,723,97,2.7,0.0,207,15.3,7.3,-4.9
2021-04-09,Zürich,7.58,14.42,,47.48,21.54,,9.6,16.6,2.1,10.0,23.1,-1.1,42.7,4.7,952.6,1018.3,,,1018.1,2.2,13.0,7.9,46.8,12.7,45.7,70.0,0.0,0.0,,237,277,611,82,3.3,0.0,211,10.4,2.4,-4.5
2021-04-10,Zürich,7.04,11.95,,50.15,6.79,,11.7,16.9,8.1,12.4,24.9,5.8,50.5,6.8,949.4,1014.3,,,1014.7,1.9,12.7,6.8,45.7,12.0,43.2,10.0,0.0,0.0,,183,316,259,35,2.9,0.0,233,8.3,0.3,-2.1
2021-04-11,Zürich,5.98,9.86,,41.98,5.83,,11.7,19.7,7.2,13.1,28.2,5.5,61.9,8.2,946.6,1011.4,,,1011.8,2.2,12.8,7.9,46.1,12.5,45.0,0.0,10.0,2.8,,211,325,392,52,3.3,0.0,259,8.3,0.3,0.6
2021-04-12,Zürich,5.71,7.81,,37.91,19.85,,2.1,6.9,0.0,2.0,6.7,-1.7,89.5,6.4,959.1,1027.1,,,1024.9,1.6,11.7,5.8,42.1,10.9,39.2,0.0,3.9,11.1,,73,304,48,6,1.0,0.0,297,17.9,9.9,10.9
2021-04-13,Zürich,12.15,16.76,,40.24,29.56,,2.3,6.5,-1.1,2.9,15.8,-3.2,75.6,5.3,962.0,1030.2,,,1028.0,1.6,9.1,5.8,32.8,8.6,31.0,0.0,0.0,0.0,,178,258,355,47,1.7,0.0,51,17.7,9.7,-1.4
2021-04-14,Zürich,10.76,14.71,,43.69,13.8,,3.1,8.7,-1.4,4.0,17.4,-4.0,62.9,4.5,959.2,1027.0,,,1025.0,2.9,13.0,10.4,46.8,12.0,43.2,0.0,0.0,0.0,,229,253,408,54,2.4,0.0,47,16.9,8.9,-2.3
2021-04-15,Zürich,10.09,14.65,,44.71,17.24,,3.1,7.7,-1.0,3.5,18.4,-4.0,61.0,4.5,957.5,1025.2,,,1023.2,2.6,12.0,9.4,43.2,11.3,40.7,0.0,0.0,0.0,,198,254,355,47,2.2,0.0,45,16.9,8.9,-2.2
2021-04-16,Zürich,10.92,16.0,,44.69,13.72,,4.0,9.2,-0.8,5.7,18.5,-3.0,55.9,4.4,955.0,1022.3,,,1020.6,3.7,11.7,13.3,42.1,11.3,40.7,0.0,0.0,0.0,,266,252,630,82,2.8,0.0,46,16.0,8.0,-3.9
2021-04-17,Zürich,13.63,17.9,,39.54,7.84,,4.7,9.3,-0.2,5.8,18.2,-2.0,63.5,5.3,953.8,1020.8,,,1019.3,2.8,10.8,10.1,38.9,10.4,37.4,0.0,0.0,0.0,,208,277,301,39,2.3,0.0,42,15.3,7.3,-1.9
2021-04-18,Zürich,12.55,16.13,,38.15,7.32,,5.6,10.2,3.3,6.4,19.5,0.7,70.5,6.3,953.5,1020.2,,,1018.9,1.8,7.5,6.5,27.0,7.2,25.9,0.0,0.0,0.0,,146,297,124,16,1.9,0.0,18,14.4,6.4,-0.9
2021-04-19,Zürich,11.48,16.31,,41.62,20.76,,6.9,12.0,1.5,7.6,20.7,-0.6,64.5,6.2,952.9,1019.3,,,1018.4,1.3,6.8,4.7,24.5,6.7,24.1,0.0,0.0,0.0,,186,280,299,39,2.2,0.0,342,13.1,5.1,-1.9
2021-04-20,Zürich,11.7,17.89,,46.04,18.59,,9.2,15.6,3.4,10.0,26.2,0.8,56.3,6.3,950.5,1016.2,,,1015.9,1.4,6.9,5.0,24.8,6.8,24.5,0.0,0.0,0.0,,243,279,572,74,2.9,0.0,53,10.8,2.8,-3.7
2021-04-21,Zürich,10.45,17.45,,51.23,19.46,,10.9,18.1,4.0,12.4,27.3,0.9,52.6,6.5,950.5,1015.7,,,1015.8,1.5,9.6,5.4,34.6,9.1,32.8,0.0,0.0,0.0,,272,294,657,84,3.4,0.0,256,9.1,1.1,-4.5
2021-04-22,Zürich,12.1,18.37,,52.83,15.05,,11.3,16.5,7.3,12.3,24.4,4.0,59.8,7.8,954.8,1020.2,,,1020.3,1.7,9.8,6.1,35.3,9.5,34.2,0.0,0.0,0.0,,232,302,472,60,3.1,0.0,34,8.7,0.7,-3.0
2021-04-23,Zürich,9.17,17.01,,52.63,16.81,,11.1,18.2,3.4,12.0,25.6,-0.3,36.8,4.5,958.2,1023.8,,,1023.9,2.7,9.4,9.7,33.8,9.0,32.4,0.0,0.0,0.0,,308,267,787,100,4.4,0.0,47,8.9,0.9,-7.1
2021-04-24,Zürich,11.91,19.93,,55.45,11.8,,13.2,20.8,4.8,14.5,29.0,1.5,39.6,5.7,955.8,1020.8,,,1021.4,1.7,7.8,6.1,28.1,7.6,27.4,0.0,0.0,0.0,,302,285,775,99,4.1,0.0,344,0.0,0.0,-6.7
2021-04-25,Zürich,11.4,18.52,,57.23,5.75,,12.9,18.8,6.9,14.4,27.4,3.5,39.8,5.7,953.3,1018.3,,,1018.8,2.5,11.2,9.0,40.3,10.8,38.9,0.0,0.0,0.0,,304,286,763,97,4.4,0.0,47,0.0,0.0,-6.7
2021-04-26,Zürich,10.51,19.3,,51.7,12.66,,11.0,17.3,5.6,12.3,25.5,3.6,41.2,5.3,947.6,1012.5,,,1012.7,3.7,10.7,13.3,38.5,10.4,37.4,0.0,0.0,0.0,,257,284,623,79,4.3,0.0,45,9.0,1.0,-5.6
2021-04-27,Zürich,13.26,23.67,,56.56,16.29,,11.7,18.5,4.3,13.2,27.4,0.6,44.4,6.0,941.1,1005.5,,,1005.9,2.0,8.7,7.2,31.3,8.2,29.5,0.0,0.0,0.0,,302,282,790,100,4.0,0.0,43,8.3,0.3,-6.6
2021-04-28,Zürich,11.52,21.26,,52.57,13.84,,13.0,19.8,8.9,14.5,29.3,6.0,60.3,8.8,940.1,1004.0,,,1004.8,2.3,16.8,8.3,60.5,16.4,59.0,50.0,8.7,1.3,,202,340,278,35,3.4,0.0,238,0.0,0.0,-0.8
