"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2024-02-20T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11942.14,"bereinigt"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",38.55,"bereinigt"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",23.37,"bereinigt"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",37.89,"bereinigt"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",34.1,"bereinigt"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",10.77,"bereinigt"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.41,"bereinigt"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",52.67,"bereinigt"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-20T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.21,"bereinigt"
"2024-02-20T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.13,"bereinigt"
"2024-02-20T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",8.23,"bereinigt"
"2024-02-20T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",63.14,"bereinigt"
"2024-02-20T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",4.54,"bereinigt"
"2024-02-20T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",2.87,"bereinigt"
"2024-02-20T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",78.59,"bereinigt"
"2024-02-20T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-21T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.92,"bereinigt"
"2024-02-21T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.26,"bereinigt"
"2024-02-21T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",18.08,"bereinigt"
"2024-02-21T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",7.83,"bereinigt"
"2024-02-21T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",22.57,"bereinigt"
"2024-02-21T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",36.74,"bereinigt"
"2024-02-21T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",10.86,"bereinigt"
"2024-02-21T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.09,"bereinigt"
"2024-02-21T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",57.52,"bereinigt"
"2024-02-21T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-21T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",19225.72,"bereinigt"
"2024-02-21T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",25.21,"bereinigt"
"2024-02-21T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",11.76,"bereinigt"
"2024-02-21T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",30.19,"bereinigt"
"2024-02-21T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",32.52,"bereinigt"
"2024-02-21T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",8.79,"bereinigt"
"2024-02-21T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.56,"bereinigt"
"2024-02-21T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",53.58,"bereinigt"
"2024-02-21T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-21T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",13243.75,"bereinigt"
"2024-02-21T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",42.32,"bereinigt"
"2024-02-21T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",28.43,"bereinigt"
"2024-02-21T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",37.34,"bereinigt"
"2024-02-21T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",24.22,"bereinigt"
"2024-02-21T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",13.92,"bereinigt"
"2024-02-21T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.67,"bereinigt"
"2024-02-21T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",49.83,"bereinigt"
"2024-02-21T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-21T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",6.23,"bereinigt"
"2024-02-21T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.42,"bereinigt"
"2024-02-21T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.74,"bereinigt"
"2024-02-21T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",53.14,"bereinigt"
"2024-02-21T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",6.63,"bereinigt"
"2024-02-21T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",3.17,"bereinigt"
"2024-02-21T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",66.69,"bereinigt"
"2024-02-21T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-22T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.74,"bereinigt"
"2024-02-22T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.22,"bereinigt"
"2024-02-22T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.35,"bereinigt"
"2024-02-22T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.54,"bereinigt"
"2024-02-22T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",16.27,"bereinigt"
"2024-02-22T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",57.77,"bereinigt"
"2024-02-22T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",6.81,"bereinigt"
"2024-02-22T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.44,"bereinigt"
"2024-02-22T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",92.41,"bereinigt"
"2024-02-22T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-22T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14508.86,"bereinigt"
"2024-02-22T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",14.33,"bereinigt"
"2024-02-22T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",5.36,"bereinigt"
"2024-02-22T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.19,"bereinigt"
"2024-02-22T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",60.37,"bereinigt"
"2024-02-22T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.31,"bereinigt"
"2024-02-22T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.82,"bereinigt"
"2024-02-22T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",94.35,"bereinigt"
"2024-02-22T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-22T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",7016.23,"bereinigt"
"2024-02-22T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",36.3,"bereinigt"
"2024-02-22T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",22.96,"bereinigt"
"2024-02-22T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",34.22,"bereinigt"
"2024-02-22T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",43.56,"bereinigt"
"2024-02-22T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",12.63,"bereinigt"
"2024-02-22T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.8,"bereinigt"
"2024-02-22T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",86.65,"bereinigt"
"2024-02-22T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-22T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.93,"bereinigt"
"2024-02-22T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.96,"bereinigt"
"2024-02-22T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.88,"bereinigt"
"2024-02-22T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",64.86,"bereinigt"
"2024-02-22T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",5.22,"bereinigt"
"2024-02-22T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",3.23,"bereinigt"
"2024-02-22T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",96.33,"bereinigt"
"2024-02-22T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-23T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.84,"bereinigt"
"2024-02-23T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.21,"bereinigt"
"2024-02-23T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.24,"bereinigt"
"2024-02-23T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.74,"bereinigt"
"2024-02-23T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",15.76,"bereinigt"
"2024-02-23T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",69.78,"bereinigt"
"2024-02-23T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.12,"bereinigt"
"2024-02-23T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.5,"bereinigt"
"2024-02-23T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",96.12,"bereinigt"
"2024-02-23T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-23T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",17960.08,"bereinigt"
"2024-02-23T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",13.64,"bereinigt"
"2024-02-23T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",4.3,"bereinigt"
"2024-02-23T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.5,"bereinigt"
"2024-02-23T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",70.56,"bereinigt"
"2024-02-23T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",4.98,"bereinigt"
"2024-02-23T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",2.23,"bereinigt"
"2024-02-23T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",100.96,"bereinigt"
"2024-02-23T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-23T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10297.17,"bereinigt"
"2024-02-23T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",33.5,"bereinigt"
"2024-02-23T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",20.58,"bereinigt"
"2024-02-23T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",32.51,"bereinigt"
"2024-02-23T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",55.24,"bereinigt"
"2024-02-23T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",10.28,"bereinigt"
"2024-02-23T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.47,"bereinigt"
"2024-02-23T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",93.8,"bereinigt"
"2024-02-23T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-23T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.6,"bereinigt"
"2024-02-23T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.02,"bereinigt"
"2024-02-23T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.22,"bereinigt"
"2024-02-23T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",79.73,"bereinigt"
"2024-02-23T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",3.32,"bereinigt"
"2024-02-23T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",1.45,"bereinigt"
"2024-02-23T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",100.57,"bereinigt"
"2024-02-23T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-24T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.9,"bereinigt"
"2024-02-24T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"bereinigt"
"2024-02-24T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",8.98,"bereinigt"
"2024-02-24T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.5,"bereinigt"
"2024-02-24T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",13.34,"bereinigt"
"2024-02-24T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",58.68,"bereinigt"
"2024-02-24T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",4.63,"bereinigt"
"2024-02-24T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.68,"bereinigt"
"2024-02-24T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",80.79,"bereinigt"
"2024-02-24T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-24T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",21076.32,"bereinigt"
"2024-02-24T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",15.14,"bereinigt"
"2024-02-24T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",5.56,"bereinigt"
"2024-02-24T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",20.44,"bereinigt"
"2024-02-24T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",55.22,"bereinigt"
"2024-02-24T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.02,"bereinigt"
"2024-02-24T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",2.52,"bereinigt"
"2024-02-24T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",78.9,"bereinigt"
"2024-02-24T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-24T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11101.54,"bereinigt"
"2024-02-24T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",24.97,"bereinigt"
"2024-02-24T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13.33,"bereinigt"
"2024-02-24T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",27.3,"bereinigt"
"2024-02-24T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",45.94,"bereinigt"
"2024-02-24T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",5.4,"bereinigt"
"2024-02-24T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.23,"bereinigt"
"2024-02-24T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",67.86,"bereinigt"
"2024-02-24T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-24T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.21,"bereinigt"
"2024-02-24T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.98,"bereinigt"
"2024-02-24T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",6.55,"bereinigt"
"2024-02-24T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",68.06,"bereinigt"
"2024-02-24T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",2.84,"bereinigt"
"2024-02-24T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",1.64,"bereinigt"
"2024-02-24T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",82.79,"bereinigt"
"2024-02-24T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-25T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.04,"bereinigt"
"2024-02-25T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.26,"bereinigt"
"2024-02-25T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",15.7,"bereinigt"
"2024-02-25T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.84,"bereinigt"
"2024-02-25T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",22.6,"bereinigt"
"2024-02-25T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",43.19,"bereinigt"
"2024-02-25T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.88,"bereinigt"
"2024-02-25T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",3.9,"bereinigt"
"2024-02-25T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",72.52,"bereinigt"
"2024-02-25T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-25T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14029.73,"bereinigt"
"2024-02-25T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",21.73,"bereinigt"
"2024-02-25T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",7.71,"bereinigt"
"2024-02-25T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",29.73,"bereinigt"
"2024-02-25T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",37.09,"bereinigt"
"2024-02-25T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.05,"bereinigt"
"2024-02-25T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.85,"bereinigt"
"2024-02-25T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",71.66,"bereinigt"
"2024-02-25T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-25T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12141.76,"bereinigt"
"2024-02-25T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",24.37,"bereinigt"
"2024-02-25T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",11.19,"bereinigt"
"2024-02-25T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",29.44,"bereinigt"
"2024-02-25T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",35.89,"bereinigt"
"2024-02-25T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",5.93,"bereinigt"
"2024-02-25T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",4.34,"bereinigt"
"2024-02-25T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",69.81,"bereinigt"
"2024-02-25T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-25T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.87,"bereinigt"
"2024-02-25T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.2,"bereinigt"
"2024-02-25T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.56,"bereinigt"
"2024-02-25T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",66.48,"bereinigt"
"2024-02-25T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",3.32,"bereinigt"
"2024-02-25T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",2.18,"bereinigt"
"2024-02-25T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",83.78,"bereinigt"
"2024-02-25T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-26T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.31,"bereinigt"
"2024-02-26T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.32,"bereinigt"
"2024-02-26T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",28.23,"bereinigt"
"2024-02-26T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",10.85,"bereinigt"
"2024-02-26T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",37.35,"bereinigt"
"2024-02-26T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",30.23,"bereinigt"
"2024-02-26T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",9.85,"bereinigt"
"2024-02-26T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.13,"bereinigt"
"2024-02-26T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",54.18,"bereinigt"
"2024-02-26T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-26T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",24004.31,"bereinigt"
"2024-02-26T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",45.89,"bereinigt"
"2024-02-26T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",26.25,"bereinigt"
"2024-02-26T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",47.51,"bereinigt"
"2024-02-26T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",24.4,"bereinigt"
"2024-02-26T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",12.34,"bereinigt"
"2024-02-26T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",6.07,"bereinigt"
"2024-02-26T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",48.27,"bereinigt"
"2024-02-26T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-26T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",22278.18,"bereinigt"
"2024-02-26T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",33.51,"bereinigt"
"2024-02-26T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",15.55,"bereinigt"
"2024-02-26T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",40.24,"bereinigt"
"2024-02-26T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",25.51,"bereinigt"
"2024-02-26T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",12.79,"bereinigt"
"2024-02-26T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.99,"bereinigt"
"2024-02-26T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",50.99,"bereinigt"
"2024-02-26T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-26T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.93,"bereinigt"
"2024-02-26T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.68,"bereinigt"
"2024-02-26T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",14.5,"bereinigt"
"2024-02-26T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",52.21,"bereinigt"
"2024-02-26T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",6.16,"bereinigt"
"2024-02-26T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",3.19,"bereinigt"
"2024-02-26T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",65.95,"bereinigt"
"2024-02-26T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-27T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.16,"bereinigt"
"2024-02-27T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.32,"bereinigt"
"2024-02-27T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",23.46,"bereinigt"
"2024-02-27T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",12.52,"bereinigt"
"2024-02-27T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",25.66,"bereinigt"
"2024-02-27T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",24.63,"bereinigt"
"2024-02-27T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.59,"bereinigt"
"2024-02-27T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",13.22,"bereinigt"
"2024-02-27T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",36.19,"bereinigt"
"2024-02-27T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-27T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",15383.4,"bereinigt"
"2024-02-27T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",28.68,"bereinigt"
"2024-02-27T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",16.63,"bereinigt"
"2024-02-27T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",29.34,"bereinigt"
"2024-02-27T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",25.59,"bereinigt"
"2024-02-27T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",17.38,"bereinigt"
"2024-02-27T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.19,"bereinigt"
"2024-02-27T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",38.39,"bereinigt"
"2024-02-27T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-02-27T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",13535.59,"bereinigt"
"2024-02-27T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",24.35,"bereinigt"
